participant,date,expName,resp_2.keys,exp,language,step_cont,response,resp_3.keys,l1,l2,prolific,group
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,45,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,25,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,30,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,35,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-30,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-5,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-25,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,5,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,20,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-35,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,50,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,15,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,40,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,15,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-30,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,45,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,10,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,25,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-15,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,20,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-5,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,35,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-20,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-35,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,5,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,30,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-25,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,50,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-10,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,50,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,45,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-20,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-35,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,25,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,20,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,40,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,15,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,35,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-30,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,30,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-10,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-5,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,5,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,10,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-15,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-25,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,40,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-20,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-30,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,20,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,15,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-15,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,25,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,5,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,10,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-10,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-5,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,50,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-35,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,45,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,30,1,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,-25,0,NA,Spanish,English,xexe9,SE
5a56481276d1c60001aaeb61,2021-02-24_18h41.30.497,English_step1,NA,stops,english,35,1,NA,Spanish,English,xexe9,SE
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-30,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,35,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-15,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,40,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-20,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,30,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,15,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,50,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,25,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,45,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-25,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-35,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,20,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,45,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-30,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,10,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-25,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,20,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-15,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-20,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,35,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,15,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-35,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,50,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,40,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,30,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,25,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,15,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,50,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-25,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-30,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,45,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,25,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,30,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-20,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-15,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,40,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-35,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,20,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,35,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,15,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,25,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-20,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-35,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,30,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,50,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-25,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-30,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,20,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-5,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-15,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,45,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,35,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,40,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,45,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-10,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,10,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,35,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-20,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,5,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,30,0,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,40,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-30,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,15,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-35,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-25,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,20,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,50,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,25,1,NA,English,Spanish,msmw6,ES
5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,NA,stops,english,-15,0,NA,English,Spanish,msmw6,ES
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,35,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-35,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-15,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,25,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-25,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,50,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-5,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-30,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,10,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,5,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,45,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,20,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-10,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,15,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,30,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,40,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-20,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,25,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-35,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,40,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,20,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,30,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-25,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,10,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-15,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-10,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-5,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,15,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-30,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,35,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,45,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-20,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,5,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,50,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,5,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,45,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-25,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,15,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-10,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-30,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,40,1,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-20,0,NA,Spanish,English,raik2,SE
5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,NA,stops,english,-15,0,NA,Spanish,English,raik2,SE
